Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Shops,Price
10726,27,3,89,87,6,13,1.0,1977,3,265978.8377804947
12151,9,1,41,21,8,2,14.0,1993,4,150805.57047751689
6606,48,2,52,32,8,3,16.0,1983,10,222770.9814759745
16608,1,1,40,32,6,7,17.0,2016,1,139431.90925012634
8411,58,2,48,32,6,8,9.0,1968,2,160835.76340494736
16600,23,2,63,32,6,17,17.0,1977,2,162005.09611344655
14027,22,3,83,32,6,25,25.0,1977,3,216365.94889656838
6549,6,1,44,32,6,3,17.0,1977,3,124458.19580981099
7002,1,2,70,32,6,7,17.0,1977,1,234012.4652937173
9269,113,2,56,30,10,7,16.0,1986,5,228444.6987387857
16517,34,2,57,54,6,17,17.0,2017,11,279868.9240350992
12930,6,2,64,34,12,5,17.0,2015,3,191320.05068955445
7408,27,2,43,32,6,5,1.0,1977,3,128704.6281039891
4909,19,3,110,56,11,16,25.0,2012,9,394895.32598680095
1081,17,2,62,36,8,8,8.0,1960,1,396313.0288527176
3816,9,1,42,18,8,9,17.0,2009,4,159671.4704382679
2399,55,3,78,46,10,14,17.0,1987,4,340463.29960640037
3456,134,3,81,32,6,12,1.0,2014,7,247858.85011068327
13105,35,1,42,32,6,9,16.0,2015,11,209235.7374197212
12354,45,1,50,32,6,14,22.0,1977,2,265157.08019848197
12568,44,3,59,47,6,4,9.0,1973,1,245985.05042502648
1157,44,3,79,50,10,10,17.0,2005,3,413152.8766610739
12932,35,1,46,32,6,13,12.0,2015,11,195895.9832191407
8786,2,2,46,32,6,7,5.0,1965,9,183849.57609701686
8369,6,2,61,34,13,24,25.0,1977,3,194696.67224931013
2387,167,3,67,44,9,15,14.0,1974,3,364020.41854424897
11423,1,1,42,32,6,14,20.0,1977,1,151215.18089961036
11304,3,2,52,36,7,4,12.0,1976,3,193145.19056998665
8514,18,1,39,21,8,4,14.0,1988,5,142548.25961523168
12518,74,2,75,40,13,4,1.0,1977,2,263391.82135421556
874,83,2,58,33,11,4,7.0,1998,4,230628.8789994921
11619,89,2,63,37,12,5,17.0,2003,6,448241.0593142535
13753,9,2,42,27,6,12,12.0,1966,3,154310.6138192048
5523,58,1,53,32,6,10,16.0,2017,5,111003.84324370344
4969,23,2,48,32,6,2,3.0,1977,3,107972.80892180582
12542,1,1,44,32,6,6,17.0,1977,1,160181.04803127036
15663,1,2,66,32,6,8,17.0,1977,1,199071.28613783926
14771,27,2,57,31,8,6,14.0,2004,4,243461.4243751645
10046,157,2,51,31,7,7,8.0,1963,5,390535.4158607039
5478,55,1,38,22,9,14,14.0,1976,4,164247.88353684658
14333,150,3,78,49,10,5,16.0,1976,9,342418.7588880921
15743,12,1,41,22,8,6,14.0,1994,15,168720.20641007132
6758,93,1,35,20,6,9,9.0,1976,3,127717.88515658287
8417,27,2,60,36,10,5,13.0,1977,3,210750.38621592725
1643,1,2,61,62,10,3,17.0,1977,1,200014.33614923392
16437,8,1,42,20,7,10,14.0,2011,2,151069.4758724529
3432,86,2,43,31,6,1,5.0,1964,7,199944.8588560845
8106,6,1,38,32,6,10,17.0,1977,3,125266.2514987378
14469,1,2,64,32,6,6,17.0,1977,1,194953.28054478567
14423,9,3,76,45,9,10,12.0,1984,1,113423.37755958215
8171,41,1,36,21,6,6,9.0,1979,16,173886.99305163143
2944,41,3,80,45,12,6,14.0,2010,3,407973.5070151456
4640,128,3,78,45,10,12,17.0,1988,8,326736.684568007
12770,177,2,63,37,11,3,9.0,2015,2,87629.08452614766
6444,93,2,63,33,10,4,16.0,2014,3,146350.79671894832
4102,27,3,86,32,6,7,1.0,2015,3,240645.0134685464
3864,30,1,42,32,6,19,17.0,1977,23,124406.89982559068
7925,7,1,39,22,8,3,4.0,1960,9,168504.9599109566
3807,27,1,42,21,10,22,22.0,2009,4,168583.50053262233
11459,79,1,98,49,22,18,24.0,2019,1,351021.79731139203
10318,6,1,40,38,7,5,17.0,2013,3,131271.92442496275
476,116,2,37,26,6,7,9.0,1967,11,225309.7982469436
1231,7,2,46,32,6,7,14.0,1975,9,176796.81210162747
16002,167,2,37,25,7,11,6.0,1964,3,237314.7087391413
3119,48,2,47,30,6,3,5.0,1963,10,222727.1152613897
8600,58,1,52,32,6,3,9.0,1977,5,118166.47469001105
13363,13,1,38,23,8,8,18.0,1999,15,166306.1846047977
1909,86,2,44,28,6,8,9.0,1963,7,226627.3124467789
7029,52,2,61,32,10,10,17.0,2016,5,168846.56572354506
167,20,2,54,31,11,10,16.0,1981,5,371472.13026920654
2351,111,3,63,42,6,8,9.0,1968,11,282595.0482116064
13054,47,1,39,24,8,3,12.0,1979,16,174164.8673895877
1512,53,3,66,39,8,4,12.0,1983,3,345232.2823157215
11813,62,2,72,34,12,14,16.0,2015,3,162953.43151631913
8745,1,3,85,45,10,8,22.0,2009,1,321975.364370798
8592,63,3,76,44,9,17,22.0,1986,6,423176.9148783047
6142,58,2,56,31,8,12,12.0,1979,2,185190.98447279973
6411,6,2,67,32,6,13,13.0,1977,3,185162.63058995688
15066,101,3,84,48,11,11,15.0,2016,5,270486.03774432203
13354,55,3,81,49,10,6,14.0,1996,4,286817.23361344263
614,27,2,60,61,6,3,24.0,2017,3,171855.58458209818
9562,100,2,45,27,6,5,5.0,1962,3,211968.63294441285
16403,68,2,50,31,6,12,12.0,1969,5,255170.9490946109
14646,44,2,43,30,6,7,5.0,1963,3,149246.65614854684
5811,58,2,65,32,10,10,17.0,1977,5,165908.6820551602
16664,9,3,65,40,8,15,14.0,1997,4,227554.0169305061
15544,100,2,47,31,6,2,5.0,1962,3,217202.0647547285
2613,138,2,57,32,8,5,12.0,1982,10,289152.4257645959
10274,6,1,48,32,6,15,25.0,1977,3,137906.39321219068
2494,48,1,36,39,6,18,1.0,2015,10,212075.66976465686
1093,18,1,41,22,8,3,10.0,1997,5,176590.28782155734
13194,37,1,37,21,9,9,12.0,1967,5,183301.877175707
13164,34,2,51,34,8,14,17.0,2001,11,239710.6277835164
8635,59,1,45,32,6,16,17.0,1977,5,258113.6951670684
1452,53,3,76,49,10,4,16.0,1985,3,352671.4297063973
761,84,3,61,42,6,3,9.0,1974,6,225009.78409158933
9168,61,1,36,22,6,9,9.0,1978,9,176725.75615604085
11162,88,1,29,17,6,8,9.0,1976,9,143682.03447952564
3097,13,2,51,31,8,8,17.0,2002,15,249749.51343340226
7292,23,1,35,30,6,6,4.0,1977,3,62980.779023843876
262,47,1,38,21,8,6,16.0,1979,16,199513.69316975863
2072,85,2,47,31,6,10,9.0,1976,7,210293.0338816681
6928,11,2,49,33,6,9,9.0,1973,5,227406.13581117964
12120,41,3,72,40,9,8,16.0,1984,3,301664.0786724052
7784,96,2,62,30,11,8,15.0,2010,4,235040.23196630372
3348,35,3,60,42,6,10,9.0,1969,11,294961.801162295
8941,46,1,35,19,6,10,9.0,1970,5,168032.8895157951
9204,27,2,60,37,11,8,14.0,2008,4,212008.68139878183
15898,0,2,51,28,9,4,12.0,1978,8,246620.76844584392
3750,84,3,70,47,8,4,5.0,1955,6,303229.29080628685
16419,41,2,42,26,6,12,12.0,1969,3,189307.6290740566
15421,190,3,70,42,8,7,12.0,1971,5,561876.2025273731
7829,99,2,49,33,6,7,9.0,1972,4,171652.37447541227
13049,81,3,71,52,7,3,5.0,1960,8,286325.09704561083
3080,7,1,33,23,6,4,5.0,1969,9,151516.83648765384
6364,1,1,42,32,6,7,17.0,1977,1,148124.69811330663
13045,52,1,41,23,7,8,17.0,2010,5,164924.3145594019
7961,118,3,84,59,11,4,5.0,1939,7,321488.5604491587
13122,3,1,34,21,6,8,9.0,1974,3,166193.39026655257
9806,149,3,73,43,10,5,10.0,2000,4,243472.64352463715
2367,101,1,36,19,6,9,9.0,1964,5,152517.08055005525
896,8,1,35,23,6,3,9.0,1970,5,161307.525553652
12714,3,2,51,34,8,13,17.0,1989,2,267947.67585432396
4487,124,2,43,30,6,1,5.0,1961,5,203691.22703646225
5832,6,1,40,39,6,15,17.0,2014,3,129760.3256739497
9849,46,2,44,32,6,3,9.0,1969,5,181979.49545356305
15805,61,2,54,34,8,11,12.0,1981,9,227219.61935280712
4989,23,2,50,50,10,7,17.0,2018,3,115339.70199036394
1494,124,3,70,47,7,3,3.0,1952,5,259143.17475419145
1091,53,1,42,32,6,17,24.0,1977,3,198877.35121108324
8104,52,1,37,38,10,7,17.0,1977,5,105567.29655620578
14504,58,1,41,19,9,9,16.0,1975,1,177417.49187731015
13664,91,2,45,26,6,6,5.0,1964,5,169275.38441957993
4700,140,1,46,19,8,5,16.0,2007,5,238829.73247964212
10269,1,1,39,32,6,8,17.0,1977,1,153505.67186908922
2567,21,1,30,20,6,2,9.0,1969,5,154154.1164650999
4042,29,1,31,21,6,10,9.0,1969,2,177936.02049782313
15497,101,2,46,28,6,5,5.0,1961,2,159908.9207213924
12373,27,1,47,46,10,10,10.0,2016,3,163231.81782689868
9010,23,1,36,18,8,4,17.0,2016,3,73883.84237138637
10230,6,1,47,32,6,9,17.0,1977,3,135358.46331791359
5429,23,2,56,57,6,3,4.0,1977,3,91929.69574765462
498,54,1,33,19,7,5,8.0,1960,6,165008.5771281345
9103,23,2,52,33,9,3,17.0,2013,2,132721.50561697944
7651,44,1,33,19,6,5,4.0,1964,1,145230.74373991432
8068,21,3,77,47,10,18,17.0,1992,5,320187.32928274845
3369,87,1,36,24,9,7,9.0,1979,6,164872.17808526356
1767,18,2,61,38,10,19,14.0,1996,5,234099.86622539433
16589,47,1,39,22,10,24,22.0,1999,3,184485.9210269217
11918,80,2,54,34,8,13,14.0,1989,5,257885.16172996289
3400,81,4,85,58,9,7,9.0,1963,8,462278.4628131569
10283,19,3,77,48,9,3,6.0,1957,6,293459.2054442564
2653,62,2,51,30,8,8,16.0,1982,5,274234.676022338
14623,23,1,45,32,6,17,17.0,1977,2,131226.51132472823
5119,67,3,61,40,6,7,9.0,1974,4,280968.4588396874
7756,1,2,61,32,12,15,17.0,2012,1,97664.22020505842
6039,47,2,55,33,9,5,16.0,1978,3,242275.32422713804
7692,88,1,44,43,10,12,17.0,2016,9,214178.86239697825
4317,75,1,31,20,6,5,5.0,1966,3,145803.82822648005
11799,99,1,39,23,10,13,12.0,1974,4,169161.77987611492
6281,28,2,45,31,6,4,9.0,1972,3,189212.79764442358
8748,3,2,51,30,6,3,9.0,1974,2,170229.26840089573
10867,23,2,53,32,6,11,17.0,1977,3,109890.13902023557
8472,66,1,45,39,9,9,20.0,2003,3,260476.11895901032
8699,1,3,84,32,6,13,20.0,1977,1,269295.3402883531
12762,90,2,45,29,6,4,5.0,1964,2,194240.53450304602
1325,100,1,35,17,7,8,8.0,1963,3,237726.26150693264
4560,20,3,71,45,8,12,17.0,2004,5,506353.57768353575
1866,62,3,83,83,6,5,17.0,2018,3,195491.3060254889
15445,53,3,77,44,12,4,17.0,2003,10,537669.791911739
1609,29,2,39,27,6,11,12.0,1969,1,208323.43117251663
12231,23,1,43,32,6,18,17.0,1977,2,109463.90799467973
8409,86,3,68,44,9,10,25.0,2006,7,460488.6708021399
8079,27,1,37,32,6,12,19.0,1977,1,105541.16725321904
16383,84,3,67,50,8,3,5.0,1964,1,85944.15822530632
10918,99,2,48,30,6,11,14.0,1975,4,190214.5229210285
6097,6,3,82,32,6,17,17.0,1977,3,222068.37059764887
15182,5,1,33,20,6,1,5.0,1968,5,141183.02286365165
6942,27,2,71,65,6,2,1.0,2015,3,162604.89419741338
2589,9,3,76,49,10,10,14.0,1995,4,276552.4131168928
1356,6,3,82,80,6,15,17.0,1977,3,240222.7462223191
3672,166,2,41,31,6,2,8.0,1964,3,247070.1156697232
14809,27,2,64,30,6,12,12.0,2016,3,181108.67083139461
1472,46,3,84,51,11,14,14.0,2009,5,408749.083579995
11098,21,2,44,28,6,3,5.0,1962,6,175058.64514835118
9779,1,2,56,32,6,9,17.0,1977,1,222498.9984215088
6386,171,2,47,30,6,5,12.0,1969,5,263780.3749025311
3568,69,1,44,21,9,20,25.0,2007,9,273490.87992599147
13584,66,2,45,31,6,2,5.0,1959,7,184191.10086742984
5785,13,1,42,24,10,11,22.0,2002,15,179540.43657368547
15224,27,2,64,34,14,3,1.0,1977,3,113047.96588658296
14702,178,4,82,60,7,3,7.0,1960,5,380689.4712641009
12306,94,2,44,28,6,4,9.0,1973,6,207006.72436208656
593,11,1,36,20,6,6,9.0,1974,4,147414.25865647508
13100,52,1,42,41,6,16,17.0,1977,5,127586.99572199814
8853,30,3,80,82,10,8,17.0,2014,23,180315.1908774707
684,27,1,39,18,11,5,13.0,1977,3,139470.38035792453
8448,87,1,43,21,8,19,17.0,1988,6,168701.11652720266
13514,88,4,99,65,10,3,22.0,2010,9,484454.2663294457
9525,6,1,40,43,6,4,17.0,2015,3,131780.62760254386
5185,58,1,39,42,9,16,17.0,1977,5,139507.76343973086
12883,83,3,67,49,7,5,16.0,1978,4,301835.15343206323
11843,30,2,53,32,6,17,17.0,1977,23,173955.5565786336
6712,13,1,45,18,10,21,22.0,2001,15,194839.2100271396
16006,101,2,49,32,6,5,5.0,1966,2,176556.54645285555
13297,23,2,54,32,6,5,10.0,1977,3,96840.00890563003
4616,27,1,41,20,6,9,1.0,2017,3,149422.35586033322
12381,182,3,65,44,7,3,4.0,1918,6,540638.3235550835
3397,18,1,41,22,8,12,17.0,1999,5,160880.05944814318
11791,55,2,53,32,8,13,17.0,1987,4,221618.0277343264
14980,63,2,59,29,9,10,16.0,2002,6,343928.4994927118
14554,23,2,65,32,6,11,17.0,1977,2,161884.49795418436
4680,54,3,107,32,6,13,1.0,2016,6,577122.8417268707
11979,111,3,81,46,10,19,17.0,2000,11,480684.2601726778
7674,30,2,51,51,6,5,17.0,1977,23,174735.17718392238
393,27,2,62,32,6,3,22.0,1977,1,148406.6438237674
1841,22,2,60,32,6,7,17.0,1977,3,187359.93998735145
5928,145,3,76,48,10,12,17.0,1987,5,286609.77854150353
7553,21,3,67,46,8,15,16.0,1987,6,317565.80553303263
11381,160,4,79,55,8,5,14.0,1987,5,302203.0251771902
5071,27,2,60,32,12,16,15.0,1977,3,190325.0712323413
15537,108,2,58,36,8,3,5.0,1959,1,350049.90924420214
12957,23,2,61,32,6,4,17.0,1977,2,151156.6156994256
10003,99,1,41,20,9,9,25.0,2007,4,199140.83369891086
10576,62,1,50,48,6,10,1.0,2017,3,144523.26886365525
3638,93,2,66,35,12,7,17.0,2011,4,204196.46324125628
11102,23,2,62,32,6,13,17.0,1977,3,165174.5159387725
12358,58,1,41,32,6,3,17.0,1977,5,147727.04242089242
12146,74,1,50,52,6,6,4.0,2018,2,185226.67604568586
13997,27,3,104,32,6,12,13.0,1977,3,216807.5047135632
3941,61,3,68,42,8,3,12.0,1979,9,240506.02157803968
2270,27,1,69,68,6,3,1.0,1977,3,174590.37332325432
11991,23,3,83,32,6,4,3.0,1977,3,189600.2734099268
8952,11,3,66,46,7,4,12.0,1975,1,267280.748364228
9795,130,2,42,27,6,11,16.0,1970,7,204007.53804035077
12827,23,1,37,36,10,5,17.0,2015,3,80125.32515202046
4591,53,1,40,20,9,5,16.0,1984,3,214417.6581617892
663,6,1,45,20,10,17,25.0,2014,3,97026.19085458307
10862,6,1,42,32,7,12,17.0,1977,3,122381.65063638464
1229,3,1,36,25,6,10,12.0,1972,3,147032.13679007586
12141,53,1,38,38,6,12,19.0,2017,3,242866.63336197386
6678,62,2,56,31,11,13,16.0,1976,5,270011.4837755971
10937,52,3,83,32,6,12,17.0,1977,5,199663.4455696504
3977,23,2,55,53,6,4,3.0,1977,3,73281.2077358412
5640,6,1,40,32,6,9,1.0,1977,3,126700.54407554555
6062,61,4,79,53,8,3,12.0,1983,9,210115.3281386559
3338,142,2,45,29,6,2,5.0,1964,3,203496.42275613005
846,21,3,65,42,8,10,9.0,1978,5,237880.1528258877
15455,127,1,40,16,10,2,5.0,1960,6,158287.27179080257
12299,24,3,68,43,9,3,16.0,1987,3,353797.7096461763
9921,27,1,45,19,8,3,9.0,1977,3,87573.12408159039
3323,59,2,81,81,6,24,23.0,2018,5,385779.1585259379
12837,46,1,40,32,6,3,30.0,2017,5,214054.3286912669
1670,70,1,39,24,8,2,12.0,1976,5,170413.67228469998
11434,6,1,47,32,6,7,1.0,1977,3,153270.23910485962
3083,177,2,48,37,6,8,9.0,1966,2,200268.23954593547
11586,67,1,35,20,6,7,9.0,1979,6,148213.98803176728
2052,129,2,43,30,6,5,5.0,1962,5,209390.67159801672
8162,27,3,46,32,6,7,25.0,2016,3,141657.04501297534
13975,85,2,59,33,10,6,22.0,1988,7,313802.3378282537
740,9,2,66,32,6,2,1.0,1977,4,181423.63387461816
16241,187,2,57,32,9,9,9.0,1998,4,234296.84485487945
14447,53,1,42,38,10,13,15.0,2017,3,195454.65145244348
8751,6,3,79,32,6,17,17.0,1977,3,215334.35443861672
12498,22,1,39,32,6,16,25.0,1977,3,136382.07891801663
11864,23,2,52,33,9,17,17.0,2011,2,102494.68526682936
15763,9,2,55,31,11,11,14.0,2000,4,227091.19077658988
5210,27,1,27,32,6,8,16.0,2016,1,74982.6059165538
15131,27,2,60,32,6,5,13.0,1977,3,192309.2741396943
9774,101,2,60,31,10,9,17.0,1992,2,292432.963597857
5342,101,2,45,31,6,1,5.0,1966,2,161842.79481792904
5513,74,1,53,56,6,18,1.0,1977,2,186890.30929632965
6207,12,1,45,20,8,4,12.0,1982,15,179696.02071533454
3777,14,1,32,17,6,2,5.0,1964,5,180322.969961538
13923,8,3,88,55,10,12,17.0,2011,2,387464.46789508435
10821,93,2,45,28,6,4,5.0,1975,3,96858.90281334352
7058,27,2,68,32,12,6,18.0,2015,3,99068.37283122004
5495,61,3,63,48,6,12,12.0,1982,9,222455.54930000557
8149,6,2,71,32,6,9,25.0,2015,3,184050.456761254
16641,111,4,117,69,14,4,2.0,2017,4,197593.112768818
8031,84,1,34,22,6,2,5.0,1965,1,150803.6460385482
3487,37,2,46,33,6,2,14.0,1972,3,198662.8066198901
11868,11,1,43,24,8,3,12.0,1980,1,179672.83465322948
16710,23,1,47,32,6,7,9.0,1977,3,97300.15292912397
5819,47,3,89,62,10,22,24.0,2010,3,395439.490964594
11536,25,3,86,87,6,3,19.0,2016,11,349224.1514379866
14398,54,3,113,32,6,10,1.0,2014,6,585031.2671808637
14893,55,2,62,33,10,6,14.0,1995,4,236599.1445871961
9550,0,1,35,22,6,9,9.0,1967,8,142172.9071361935
6063,90,3,74,43,8,13,14.0,1992,2,336401.9093220363
5673,99,3,74,44,10,11,17.0,1994,8,332722.9088667296
8393,47,1,39,22,8,15,16.0,1984,16,183683.21907434094
15407,27,1,44,32,6,8,1.0,1977,3,127164.21180643475
387,27,3,85,85,9,14,17.0,1977,3,235475.0824203235
15768,46,2,55,32,9,9,17.0,1987,1,122060.52681682572
3839,31,3,78,52,8,6,5.0,1957,1,419692.97803382436
7046,75,2,57,28,9,3,17.0,2012,5,269844.232299655
14753,44,2,59,36,8,4,5.0,1963,1,232379.3149739627
11049,1,2,67,32,6,15,17.0,1977,1,202871.55141957555
10314,96,2,58,33,11,9,14.0,2004,4,235471.6524573881
1491,23,1,43,32,6,24,25.0,1977,2,123092.73733464314
10586,8,3,75,46,10,1,16.0,1983,5,247782.6834689995
12446,45,2,66,60,6,16,13.0,2015,2,365391.0379398593
8361,57,3,64,43,6,10,12.0,1984,4,270071.6195151077
69,43,2,59,34,9,10,8.0,2006,23,482683.575791407
14047,124,3,66,38,8,6,9.0,1977,5,325145.9295902617
4209,47,2,59,37,9,22,22.0,1985,16,260902.74748875172
7858,53,3,78,52,10,12,19.0,2017,3,398342.8996054205
8201,84,3,54,35,6,8,9.0,1968,1,218458.39621802449
4370,6,1,44,32,6,8,17.0,1977,3,130648.07859358615
4735,13,1,37,20,10,14,22.0,2003,15,207481.92568463765
9141,128,1,35,17,10,12,16.0,1998,8,194086.70689660354
982,30,2,65,64,6,5,17.0,2018,23,167082.63113097867
12976,23,2,65,32,6,8,17.0,1977,2,158694.33828508257
15035,1,2,66,32,6,13,17.0,1977,1,184050.5332131601
5972,123,3,63,41,8,4,9.0,1970,5,259507.94069666805
15164,69,3,81,55,11,8,14.0,2003,4,469353.4957875061
10418,80,3,75,48,10,4,17.0,1989,5,323233.77875319053
9645,38,3,98,96,10,14,17.0,2016,7,461303.9219384127
16328,22,2,44,30,6,4,5.0,1960,3,189590.74971167656
10939,74,1,54,32,6,4,17.0,1977,2,157654.91430149163
10487,58,2,48,26,7,11,17.0,2009,3,180491.79627912288
7954,6,1,42,32,6,18,25.0,1977,3,139732.03791053122
12918,23,2,51,53,6,3,17.0,2017,3,88150.01250982769
2852,62,1,47,32,6,4,1.0,1977,3,118003.28998987902
8978,9,2,55,31,9,9,15.0,2010,4,208690.31624196807
9936,27,1,43,32,10,10,12.0,2017,3,97611.16932543648
7059,52,1,41,32,6,15,17.0,1977,5,134374.9436994635
3688,74,2,86,32,6,2,1.0,1977,2,246405.1673694329
12799,88,1,41,22,8,3,12.0,1977,9,186517.65405595247
7752,22,2,66,32,6,8,17.0,1977,3,191483.85975547208
11564,89,2,42,22,7,6,9.0,1965,6,206441.71869732294
14361,9,2,61,32,6,3,18.0,1977,4,175084.4153838093
10390,1,1,39,32,6,7,17.0,1977,1,127742.13541594196
16177,7,2,48,29,6,15,14.0,1976,9,257122.7908380449
16501,22,2,64,32,6,10,10.0,2017,3,187799.87705394079
7846,79,2,42,27,6,2,5.0,1964,5,206308.4643655652
14112,23,2,53,32,6,4,1.0,1977,3,89801.73287915533
14050,146,2,45,43,6,5,18.0,2017,10,201549.99807748038
6857,88,3,62,46,6,7,9.0,1973,9,250301.9614658549
9442,27,1,37,22,8,5,5.0,2007,3,92187.0039071875
15752,27,2,64,65,10,6,17.0,1977,3,150127.5800858691
9715,23,1,37,32,6,4,13.0,1977,3,73320.95279737016
6755,3,2,46,29,6,11,6.0,1971,3,167290.46926342224
6255,30,1,48,32,6,3,17.0,2017,23,130583.9726739306
11810,1,2,71,32,6,8,17.0,1977,1,207522.10121618467
13755,96,3,85,45,10,14,16.0,2005,4,298013.4261601991
15621,84,1,34,22,7,7,5.0,1960,1,169001.64968347887
1757,6,1,43,32,6,4,17.0,1977,3,127778.62588787828
12836,36,2,59,36,10,12,25.0,2004,3,295553.17996266857
8194,30,1,42,32,6,13,17.0,1977,23,126976.98202057039
4995,118,1,33,23,6,5,5.0,1963,11,159185.20358786662
15751,9,1,44,32,6,11,18.0,2017,4,134910.71558758087
13143,45,1,39,21,9,6,12.0,1967,3,178650.41052979702
3802,63,2,46,33,6,3,5.0,1963,6,216429.3211435749
1266,1,2,54,56,8,10,14.0,1977,1,186082.41441463726
12069,111,1,38,22,10,7,12.0,1967,6,184806.282322355
14159,62,2,71,36,16,5,9.0,2015,3,155214.26016047585
6381,47,2,45,30,6,3,5.0,1971,3,184301.27957792804
16758,39,1,34,19,6,7,9.0,1969,2,158871.65744998597
7508,21,3,78,45,10,3,9.0,1973,5,253983.9523072273
2777,27,1,47,43,6,2,17.0,1977,3,126302.18638767445
16199,84,3,66,46,9,2,9.0,1974,1,243611.2567205842
16247,9,3,87,46,10,16,22.0,1988,1,291448.089341883
13498,23,1,31,31,6,11,1.0,1977,3,65033.89529940197
541,55,3,59,44,6,1,9.0,1971,4,205733.81311908466
379,48,3,79,57,8,2,12.0,1984,10,140197.64841922425
5193,0,2,80,45,11,5,21.0,2013,6,184164.43548353887
6261,57,1,44,32,6,3,17.0,1977,3,135793.75107445108
1615,1,1,46,32,6,4,13.0,1977,1,173166.537898736
8294,9,3,67,41,9,14,12.0,2008,4,90971.10321780824
4574,1,1,38,32,6,6,17.0,1977,1,129991.92345454045
2097,145,1,39,21,8,18,17.0,1996,3,198411.12025892094
3663,9,2,42,29,6,9,16.0,1969,3,152757.84050185673
396,54,3,110,110,6,8,1.0,2015,6,491296.2451733697
3269,103,2,40,26,7,6,9.0,1966,3,85708.21924929209
11682,26,2,47,32,6,6,9.0,1976,2,207240.4624559763
12626,37,2,55,34,8,6,16.0,1981,3,243738.6663881022
16638,38,1,106,109,6,4,1.0,1977,7,509162.4165944247
12677,6,3,79,32,6,6,17.0,1977,3,222686.98876147112
10581,27,2,42,22,16,3,5.0,1970,3,117533.55025303953
13331,27,1,43,44,6,5,9.0,2017,3,122364.78603020465
8114,23,1,34,31,6,6,4.0,1977,3,67344.98470172501
10543,100,2,58,39,7,6,8.0,1957,3,346490.8777282323
14688,23,1,45,41,6,6,1.0,2014,3,87303.4405873685
14899,27,1,37,39,6,25,1.0,2015,3,126997.37418934748
11104,111,1,32,23,6,11,9.0,1966,4,175055.3678700767
3048,27,1,44,20,8,8,14.0,1977,4,143385.60716853902
3215,6,2,61,32,6,10,17.0,1977,3,178145.89745211837
15010,34,3,87,80,10,10,25.0,2017,11,332858.0811295098
16586,27,1,40,37,6,2,19.0,1977,1,83481.81805715436
15140,13,3,76,47,10,7,16.0,2003,15,343084.43424429785
2925,23,1,37,21,8,5,9.0,2018,3,71150.79632074562
2156,99,1,25,16,6,3,9.0,1974,4,140085.34958933765
5678,23,3,79,32,6,7,25.0,1977,2,203221.4907073509
3635,3,2,47,34,6,7,9.0,1974,3,195431.60621405946
13395,10,2,50,32,6,12,12.0,1973,11,242107.0978653341
14998,25,3,66,42,8,5,9.0,1976,1,239787.45958747691
1826,148,1,31,21,6,5,5.0,1962,10,149017.21862874273
12783,90,2,47,28,6,5,5.0,1966,2,185388.70275781795
1422,3,1,40,21,8,7,17.0,1985,3,138061.7587210648
920,1,2,53,32,6,5,17.0,1977,1,159116.158914553
7136,7,2,46,31,6,5,9.0,1968,9,195114.17347289206
9069,22,2,59,53,6,7,6.0,2017,3,288922.97040205845
7284,25,2,61,32,6,14,24.0,1977,11,239177.6854728131
3918,41,2,48,28,6,5,9.0,1968,3,198183.07691950465
6509,119,2,41,27,6,4,5.0,1964,5,173191.03658116775
12272,58,2,59,30,11,9,14.0,2004,3,222609.38467009208
9560,94,1,36,33,6,4,9.0,1971,6,162231.34369061922
8330,47,3,76,49,9,9,22.0,1985,16,332361.2362091518
689,30,4,94,60,10,8,16.0,2005,23,517817.1629805186
2252,58,1,41,32,6,6,17.0,1977,5,125319.7180333024
5942,53,2,56,32,6,8,19.0,2016,3,277189.1794456541
2663,3,2,48,33,6,5,5.0,1970,2,167958.75816064927
7223,84,1,31,21,6,3,5.0,1961,6,153435.74909672458
5244,57,3,68,44,9,9,14.0,1976,4,257484.7830710768
4775,77,2,52,31,9,12,12.0,1977,16,228984.58584293572
3942,11,1,38,24,9,5,12.0,1971,5,181452.92105887187
11428,1,2,69,32,6,15,25.0,1977,1,221718.5988522356
7995,52,3,79,32,6,12,17.0,1977,5,198873.13702581366
15588,115,3,52,34,7,4,5.0,1960,11,229829.17408646946
1873,93,2,54,33,8,12,17.0,1984,3,193279.25950364745
4762,6,3,74,70,6,2,17.0,2014,3,208272.19242196524
15877,57,3,52,16,8,5,5.0,1962,4,77835.18580785187
3737,23,2,91,48,14,9,25.0,2011,2,137118.79872145294
6188,66,2,48,30,6,4,5.0,1961,3,205935.38484173003
7716,31,2,60,36,10,11,14.0,2000,1,422447.85094452905
14635,95,2,42,33,6,1,5.0,1963,5,224746.81185663465
10075,6,3,82,76,6,10,17.0,2017,3,217826.5685428202
7023,1,2,71,32,6,11,9.0,1977,1,245130.10663746108
5270,6,1,39,39,6,16,17.0,2014,3,124034.51408476292
1287,10,2,45,30,6,3,9.0,1972,11,192198.44832082995
15953,1,1,40,32,6,12,17.0,1977,1,162635.5637455044
7646,27,1,37,38,6,13,12.0,2018,1,89669.98339751601
6090,37,2,57,32,8,9,12.0,1986,3,267767.6731666493
15547,27,3,82,79,6,9,17.0,2015,3,234837.70166399732
504,53,1,44,24,8,8,12.0,1985,3,207912.5056957142
